-0.3583683967590332 0 0 0
-0.32647824287414551 0 0 0
-0.29722118377685547 0 0 0
-0.27037978172302246 0 0 0
-0.24575483798980713 0 0 0
-0.22316312789916992 0 0 0
-0.20243668556213379 0 0 0
-0.18342173099517822 0 0 0
-0.16597676277160645 0 0 0
-0.14997208118438721 0 0 0
-0.13528895378112793 0 0 0
-0.1218181848526001 0 0 0
-0.10945975780487061 0 0 0
-0.09812164306640625 0 0 0
-0.08771979808807373 0 0 0
-0.078176736831665039 0 0 0
-0.069421768188476562 0 0 0
-0.061389565467834473 0 0 0
-0.05402064323425293 0 0 0
-0.047260046005249023 0 0 0
-0.041057825088500977 0 0 0
-0.035367608070373535 0 0 0
-0.030147314071655273 0 0 0
-0.025357961654663086 0 0 0
-0.020964145660400391 0 0 0
-0.016932964324951172 0 0 0
-0.013234734535217285 0 0 0
-0.0098419189453125 0 0 0
-0.0067292451858520508 0 0 0
-0.0038734674453735352 0 0 0
-0.0012536048889160156 0 0 0
0.0012500286102294922 0.027657894417643547 7.7095035067031858e-07 6.3253010011976585e-06
0.0038625597953796387 0.085269257426261902 1.555412495690689e-06 1.9550891011022031e-05
0.0067101716995239258 0.14750875532627106 1.835834495977906e-06 3.3989348594332114e-05
0.0098139643669128418 0.21388623118400574 1.7216873402503552e-06 4.9730650061974302e-05
0.01319730281829834 0.28314343094825745 1.3829196632286767e-06 6.6729611717164516e-05
0.016885042190551758 0.35321915149688721 6.9565868443532963e-07 8.4626648458652198e-05
0.020904779434204102 0.42157471179962158 -7.7717328395010554e-07 0.00010246354941045865
0.02528613805770874 0.48581358790397644 -2.2958515728532802e-06 0.00011865660053445026
0.030061960220336914 0.54427289962768555 -2.6145678475586465e-06 0.00013140948431100696
0.035267531871795654 0.5962490439414978 -2.2244073534238851e-06 0.00013931689318269491
0.040941476821899414 0.64183121919631958 -2.0020916053908877e-06 0.00014172817463986576
0.047126173973083496 0.68157070875167847 -2.0168731680314522e-06 0.00013848693924956024
0.053867638111114502 0.71619665622711182 -2.0346176370367175e-06 0.00012996848090551794
0.061215758323669434 0.74644958972930908 -1.9137107756250771e-06 0.00011719775648089126
0.069225192070007324 0.77300995588302612 -1.6418377981608501e-06 0.0001018274633679539
0.077955424785614014 0.79647660255432129 -1.2609198165591806e-06 8.5861145635135472e-05
0.087471425533294678 0.81736725568771362 -7.6095489021099638e-07 7.0711255830246955e-05
0.097843825817108154 0.83612543344497681 -2.1494044233349996e-07 5.6833159760572016e-05
0.10914969444274902 0.85312932729721069 4.0449538118991768e-07 4.4270247599342838e-05
0.12147313356399536 0.86870253086090088 9.9495366612245562e-07 3.510983515297994e-05
0.13490587472915649 0.88312143087387085 1.3726111092182691e-06 3.3702344808261842e-05
0.149547278881073 0.89662879705429077 1.6376056919398252e-06 4.3175219616387039e-05
0.16550666093826294 0.90943759679794312 1.7895594055516995e-06 6.1152342823334038e-05
0.18290221691131592 0.92173069715499878 1.5286444750017836e-06 8.1057019997388124e-05
0.20186346769332886 0.9336620569229126 1.4744512100151042e-06 9.4633556727785617e-05
0.2225310206413269 0.94536721706390381 1.0487596000530175e-06 9.7050498879980296e-05
0.24505889415740967 0.95697331428527832 9.9489795957197202e-07 8.5125160694587976e-05
0.26961421966552734 0.96857613325119019 5.9180507605560706e-07 6.8327317421790212e-05
0.29637950658798218 0.98023217916488647 6.9195289142953698e-07 7.328011270146817e-05
0.32555359601974487 0.99198365211486816 -1.8630595732815891e-08 0.00011962730786763132
0.35735344886779785 1.0038734674453735 5.6545314919276279e-07 0.00018409029871691018
0.39201521873474121 1.0159589052200317 -3.4820578775907052e-07 0.00024691622820682824
0.42979669570922852 1.0282478332519531 8.631625405541854e-07 0.00030786675051786005
0.47097837924957275 1.0407040119171143 -5.5807771559557295e-07 0.00038042548112571239
0.51586633920669556 1.0532751083374023 1.1738649163817172e-06 0.00042267699609510601
0.56479433178901672 1.0659462213516235 -6.8886225790265598e-07 0.00041093697655014694
0.61812582612037659 1.0785534381866455 1.0614014627208235e-06 0.0003972743870690465
0.67625716328620911 1.090849757194519 -4.4366169049681048e-07 0.00037971267011016607
0.73962032794952393 1.1024727821350098 7.7344395776890451e-07 0.0002931514463853091
0.80868610739707947 1.1127562522888184 2.9214876917649235e-07 0.00022499682381749153
0.88396791368722916 1.1207665205001831 5.5507666729681659e-07 0.00024487779592163861
0.96161483228206635 1.1250413656234741 -3.5584221791395976e-07 0.00035440386272966862
1.0383851677179337 1.1250340938568115 8.2515462906940229e-08 0.00042175815906375647
1.1160321086645126 1.1206766366958618 5.4060109277997981e-07 0.00039865280268713832
1.1913138926029205 1.1125869750976562 -1.4709116840094794e-06 0.00033185130450874567
1.2603796720504761 1.1023381948471069 6.564072805304022e-07 0.00029972870834171772
1.3237428367137909 1.0907434225082397 -1.0286480573995505e-06 0.00027209511608816683
