  -1.3583684      7.27323145E-02
  -1.3264782      7.27321729E-02
  -1.2972212      7.27320611E-02
  -1.2703798      7.27319643E-02
  -1.2457548      7.27318898E-02
  -1.2231631      7.27318376E-02
  -1.2024367      7.27318078E-02
  -1.1834217      7.27317855E-02
  -1.1659768      7.27317780E-02
  -1.1499721      7.27317706E-02
  -1.1352890      7.27317780E-02
  -1.1218182      7.27317929E-02
  -1.1094598      7.27318004E-02
  -1.0981216      7.27318153E-02
  -1.0877198      7.27318376E-02
  -1.0781767      7.27318525E-02
  -1.0694218      7.27318674E-02
  -1.0613896      7.27318823E-02
  -1.0540206      7.27318972E-02
  -1.0472600      7.27319047E-02
  -1.0410578      7.27319196E-02
  -1.0353676      7.27319270E-02
  -1.0301473      7.27319345E-02
  -1.0253580      7.27319345E-02
  -1.0209641      7.27319345E-02
  -1.0169330      7.27319345E-02
  -1.0132347      7.27319196E-02
  -1.0098419      7.27319121E-02
  -1.0067292      7.27318823E-02
  -1.0038735      7.27318525E-02
  -1.0012536      7.27335215E-02
 -0.99874997      0.99945730    
 -0.99613744      0.99529260    
 -0.99328983      0.98146850    
 -0.99018604      0.95114642    
 -0.98680270      0.89811444    
 -0.98311496      0.82033336    
 -0.97909522      0.72217166    
 -0.97471386      0.61378312    
 -0.96993804      0.50712705    
 -0.96473247      0.41126153    
 -0.95905852      0.33035523    
 -0.95287383      0.26465034    
 -0.94613236      0.21237326    
 -0.93878424      0.17117581    
 -0.93077481      0.13882837    
 -0.92204458      0.11345026    
 -0.91252857      9.35120434E-02
 -0.90215617      7.78075084E-02
 -0.89085031      6.53893128E-02
 -0.87852687      5.55140637E-02
 -0.86509413      4.76033613E-02
 -0.85045272      4.12164591E-02
 -0.83449334      3.60148884E-02
 -0.81709778      3.17257866E-02
 -0.79813653      2.81212758E-02
 -0.77746898      2.50711869E-02
 -0.75494111      2.24735029E-02
 -0.73038578      2.02367753E-02
 -0.70362049      1.83036551E-02
 -0.67444640      1.66097116E-02
 -0.64264655      1.51121188E-02
 -0.60798478      1.37911383E-02
 -0.57020330      1.26027595E-02
 -0.52902162      1.15090692E-02
 -0.48413366      1.04805827E-02
 -0.43520567      9.48393531E-03
 -0.38187417      8.45633075E-03
 -0.32374284      7.35148136E-03
 -0.26037967      6.15528878E-03
 -0.19131389      4.76692989E-03
 -0.11603209      3.02246609E-03
 -3.83851677E-02  1.01330108E-03
  3.83851677E-02 -1.10605278E-03
  0.11603211     -3.05120531E-03
  0.19131389     -4.79098409E-03
  0.26037967     -6.18807040E-03
  0.32374284     -7.34801404E-03
  0.38187417     -8.38916749E-03
  0.43520567     -9.39473510E-03
  0.48413366     -1.04007144E-02
  0.52902162     -1.14315040E-02
  0.57020330     -1.25182904E-02
  0.60798478     -1.37096308E-02
  0.64264655     -1.50408167E-02
  0.67444640     -1.65391639E-02
  0.70362049     -1.82259958E-02
  0.73038578     -2.01370735E-02
  0.75494111     -2.23548710E-02
  0.77746898     -2.49555688E-02
  0.79813653     -2.80071776E-02
  0.81709778     -3.16196755E-02
  0.83449334     -3.59660536E-02
  0.85045272     -4.12270837E-02
  0.86509413     -4.76494208E-02
  0.87852687     -5.56060672E-02
  0.89085031     -6.55395985E-02
  0.90215617     -7.80129507E-02
  0.91252857     -9.37969089E-02
  0.92204458     -0.11384457    
  0.93077481     -0.13933353    
  0.93878424     -0.17176148    
  0.94613236     -0.21300830    
  0.95287383     -0.26531544    
  0.95905852     -0.33105114    
  0.96473247     -0.41198862    
  0.96993804     -0.50787228    
  0.97471386     -0.61451995    
  0.97909522     -0.72286361    
  0.98311496     -0.82093388    
  0.98680270     -0.89859778    
  0.99018604     -0.95151901    
  0.99328983     -0.98176128    
  0.99613744     -0.99554235    
  0.99874997     -0.99969161    
   1.0012536     -7.27503076E-02
   1.0038735     -7.27485269E-02
   1.0067292     -7.27484301E-02
   1.0098419     -7.27483183E-02
   1.0132347     -7.27481768E-02
   1.0169330     -7.27480277E-02
   1.0209641     -7.27478638E-02
   1.0253580     -7.27476776E-02
   1.0301472     -7.27474689E-02
   1.0353676     -7.27472454E-02
   1.0410578     -7.27469996E-02
   1.0472600     -7.27467388E-02
   1.0540205     -7.27464482E-02
   1.0613896     -7.27461278E-02
   1.0694218     -7.27457851E-02
   1.0781767     -7.27454051E-02
   1.0877198     -7.27449954E-02
   1.0981216     -7.27445558E-02
   1.1094598     -7.27440640E-02
   1.1218182     -7.27435350E-02
   1.1352890     -7.27429539E-02
   1.1499720     -7.27423206E-02
   1.1659766     -7.27416277E-02
   1.1834216     -7.27408677E-02
   1.2024368     -7.27400333E-02
   1.2231631     -7.27391243E-02
   1.2457548     -7.27381334E-02
   1.2703798     -7.27370456E-02
   1.2972211     -7.27358535E-02
   1.3264782     -7.27345496E-02
   1.3583684     -7.27331266E-02
