 -0.998547912      0.405431896    
 -0.996091843       1.46675599    
 -0.993513823       2.59929943    
 -0.990232289       3.22378635    
 -0.986832798       3.62588143    
 -0.983747542       3.73252416    
 -0.979952753       3.64761639    
 -0.975961924       3.45088601    
 -0.971338272       3.21474791    
 -0.966920078       2.97628260    
 -0.962372303       2.75239348    
 -0.957033873       2.54772973    
 -0.951327741       2.36180162    
 -0.945446789       2.19242167    
 -0.939444780       2.03702450    
 -0.932924271       1.89277852    
 -0.925644696       1.75675344    
 -0.917926788       1.62844241    
 -0.909608066       1.50831378    
 -0.900531411       1.39642644    
 -0.891194582       1.29308093    
 -0.881035864       1.19827628    
 -0.870554984       1.11178064    
 -0.859238505       1.03300071    
 -0.846961498      0.961267412    
 -0.833939791      0.895645618    
 -0.819738209      0.835541666    
 -0.804724514      0.780033410    
 -0.789013684      0.728167117    
 -0.771638572      0.679561317    
 -0.753709316      0.632640183    
 -0.734174728      0.587655783    
 -0.712945402      0.544008613    
 -0.690716624      0.502142012    
 -0.667032599      0.461372346    
 -0.641596079      0.421118051    
 -0.614272714      0.382002920    
 -0.585173726      0.344236940    
 -0.553992808      0.307787657    
 -0.520806789      0.272666335    
 -0.485411912      0.238877416    
 -0.447528690      0.207012907    
 -0.407130599      0.177680612    
 -0.363630295      0.149534181    
 -0.317375243      0.123769417    
 -0.267920673      0.101166509    
 -0.214879990       8.20785239E-02
 -0.158400789       6.63269535E-02
  -9.79238525E-02   5.46858348E-02
  -3.33715826E-02   4.78623398E-02
   3.33715826E-02   4.80104573E-02
   9.79238525E-02   5.48217259E-02
  0.158400789       6.62964135E-02
  0.214879990       8.21796432E-02
  0.267920673      0.101176955    
  0.317375243      0.123853855    
  0.363630295      0.148900628    
  0.407130599      0.175837472    
  0.447528690      0.205061793    
  0.485411912      0.236432269    
  0.520806789      0.270119309    
  0.553992808      0.305261374    
  0.585173726      0.341071516    
  0.614272714      0.378934771    
  0.641596079      0.418152779    
  0.667032599      0.458905488    
  0.690716624      0.501005530    
  0.712945402      0.543948591    
  0.734174728      0.588012815    
  0.753709316      0.633634686    
  0.771638572      0.681475461    
  0.789013684      0.731110692    
  0.804724514      0.783135891    
  0.819738209      0.838513017    
  0.833939791      0.898591697    
  0.846961498      0.964003801    
  0.859238505       1.03546560    
  0.870554984       1.11391103    
  0.881035984       1.20023167    
  0.891194582       1.29499698    
  0.900531411       1.39915538    
  0.909608305       1.51153290    
  0.917926788       1.63118148    
  0.925644696       1.75871825    
  0.932924271       1.89463365    
  0.939444780       2.04003620    
  0.945446789       2.19631910    
  0.951327741       2.36589766    
  0.957033873       2.55217910    
  0.962372303       2.75691962    
  0.966920078       2.98075843    
  0.971338272       3.21960163    
  0.975961924       3.45662212    
  0.979952753       3.65451813    
  0.983747542       3.74035668    
  0.986832798       3.63371897    
  0.990232289       3.23031092    
  0.993513823       2.60398436    
  0.996091843       1.46916807    
  0.998547912      0.406189233    
