  -1.1405365       0.0000000    
  -1.1280307       0.0000000    
  -1.1165574       0.0000000    
  -1.1060313       0.0000000    
  -1.0963745       0.0000000    
  -1.0875149       0.0000000    
  -1.0793869       0.0000000    
  -1.0719301       0.0000000    
  -1.0650889       0.0000000    
  -1.0588126       0.0000000    
  -1.0530545       0.0000000    
  -1.0477718       0.0000000    
  -1.0429254       0.0000000    
  -1.0384791       0.0000000    
  -1.0344000       0.0000000    
  -1.0306576       0.0000000    
  -1.0272242       0.0000000    
  -1.0240743       0.0000000    
  -1.0211846       0.0000000    
  -1.0185333       0.0000000    
  -1.0161011       0.0000000    
  -1.0138696       0.0000000    
  -1.0118225       0.0000000    
  -1.0099442       0.0000000    
  -1.0082211       0.0000000    
  -1.0066404       0.0000000    
  -1.0051901       0.0000000    
  -1.0038595       0.0000000    
  -1.0026388       0.0000000    
  -1.0015190       0.0000000    
  -1.0004916       0.0000000    
 -0.99950981     -4.21992672E-06
 -0.99848533     -1.30134713E-05
 -0.99736857     -2.24942596E-05
 -0.99615145     -3.26021764E-05
 -0.99482453     -4.32135057E-05
 -0.99337846     -5.41375302E-05
 -0.99180216     -6.51793307E-05
 -0.99008387     -7.61595657E-05
 -0.98821098     -8.70187869E-05
 -0.98616964     -9.77986783E-05
 -0.98394454     -1.08287910E-04
 -0.98151910     -1.18420561E-04
 -0.97887540     -1.28627507E-04
 -0.97599387     -1.39197946E-04
 -0.97285289     -1.49818909E-04
 -0.96942925     -1.59863557E-04
 -0.96569753     -1.67775041E-04
 -0.96162987     -1.70629748E-04
 -0.95719624     -1.66446378E-04
 -0.95236343     -1.54650130E-04
 -0.94709569     -1.36801347E-04
 -0.94135392     -1.15964627E-04
 -0.93509543     -9.50109825E-05
 -0.92827368     -7.86425662E-05
 -0.92083782     -6.70769223E-05
 -0.91273290     -5.79122570E-05
 -0.90389848     -5.02672701E-05
 -0.89426899     -4.00476529E-05
 -0.88377279     -2.67383912E-05
 -0.87233186     -1.66515019E-05
 -0.85986143     -2.26229877E-05
 -0.84626853     -3.65990163E-05
 -0.83145231     -3.09147144E-05
 -0.81595415      2.55118039E-06
 -0.80041218      3.37537458E-05
 -0.78487021      5.94725279E-05
 -0.76932818      8.09964258E-05
 -0.75378621      8.03915609E-05
 -0.73824430      8.16741522E-05
 -0.72270232      7.73557913E-05
 -0.70716035      9.39196616E-05
 -0.69161832      1.44254533E-04
 -0.67607635      1.86019897E-04
 -0.66053438      2.35178290E-04
 -0.64499235      2.92475219E-04
 -0.62945038      3.50142887E-04
 -0.61390835      4.22615762E-04
 -0.59836638      5.12934872E-04
 -0.58282447      6.05265202E-04
 -0.56728244      7.01953075E-04
 -0.55174041      8.04289943E-04
 -0.53619850      9.08388291E-04
 -0.52065653      1.00324710E-03
 -0.50511450      1.05684472E-03
 -0.48957253      1.05577637E-03
 -0.47403049      1.01599481E-03
 -0.45848849      9.53131414E-04
 -0.44294658      8.61751556E-04
 -0.42740458      7.58419104E-04
 -0.41186258      6.69532921E-04
 -0.39632058      5.94488869E-04
 -0.38077861      5.29407873E-04
 -0.36523667      4.72090731E-04
 -0.34969467      4.09968925E-04
 -0.33415267      3.57694342E-04
 -0.31861067      3.28539230E-04
 -0.30306870      3.15709302E-04
 -0.28752673      3.11299460E-04
 -0.27198476      3.19365587E-04
 -0.25644276      3.47038236E-04
 -0.24090075      3.75985575E-04
 -0.22535880      3.81224469E-04
 -0.20981680      3.58514255E-04
 -0.19427480      3.21432803E-04
 -0.17873283      2.79795553E-04
 -0.16319083      2.41286965E-04
 -0.14764884      2.02821320E-04
 -0.13210687      1.58268551E-04
 -0.11656489      1.05000669E-04
 -0.10102289      4.75220368E-05
 -8.54809135E-02 -9.98251107E-06
 -6.99389279E-02 -6.31790608E-05
 -5.43969423E-02 -1.06803891E-04
 -3.88549604E-02 -1.47165585E-04
 -2.33129766E-02 -1.83279917E-04
 -7.77099235E-03 -2.12470550E-04
  7.77099235E-03 -2.39865287E-04
  2.33129766E-02 -2.62072572E-04
  3.88549604E-02 -2.80317239E-04
  5.43969423E-02 -2.97498918E-04
  6.99389279E-02 -3.15866841E-04
  8.54809135E-02 -3.33098025E-04
  0.10102289     -3.41512554E-04
  0.11656489     -3.41083505E-04
  0.13210687     -3.31964548E-04
  0.14764884     -3.21627798E-04
  0.16319083     -3.16901540E-04
  0.17873283     -3.18441686E-04
  0.19427480     -3.27471964E-04
  0.20981680     -3.50754039E-04
  0.22535880     -3.92240589E-04
  0.24090075     -4.39878087E-04
  0.25644276     -4.86070436E-04
  0.27198476     -5.37238724E-04
  0.28752673     -5.90060488E-04
  0.30306870     -6.34689641E-04
  0.31861067     -6.62549981E-04
  0.33415267     -6.76743512E-04
  0.34969467     -6.89953158E-04
  0.36523667     -7.07860047E-04
  0.38077861     -7.19781499E-04
  0.39632058     -7.18708790E-04
  0.41186258     -7.19776028E-04
  0.42740458     -7.31245673E-04
  0.44294658     -7.48127990E-04
  0.45848849     -7.65579054E-04
  0.47403049     -7.79643713E-04
  0.48957253     -7.76070403E-04
  0.50511450     -7.42283883E-04
  0.52065653     -6.77973847E-04
  0.53619850     -5.86447772E-04
  0.55174041     -4.83697630E-04
  0.56728244     -3.94230185E-04
  0.58282447     -3.21576314E-04
  0.59836638     -2.43578092E-04
  0.61390835     -1.55569534E-04
  0.62945038     -5.64245020E-05
  0.64499235      4.07205152E-05
  0.66053438      1.14619135E-04
  0.67607635      1.84244258E-04
  0.69161832      2.48028693E-04
  0.70716035      3.07101902E-04
  0.72270232      3.38962331E-04
  0.73824430      3.44235770E-04
  0.75378621      3.62267980E-04
  0.76932818      3.80537938E-04
  0.78487021      3.83609964E-04
  0.80041218      3.80651065E-04
  0.81595415      3.86708736E-04
  0.83145231      4.02243226E-04
  0.84626853      4.12133697E-04
  0.85986143      3.96159623E-04
  0.87233186      3.54995136E-04
  0.88377279      2.90960306E-04
  0.89426899      2.19051450E-04
  0.90389848      1.52209759E-04
  0.91273290      9.24890774E-05
  0.92083782      3.64737098E-05
  0.92827368     -1.51226177E-05
  0.93509543     -5.94125959E-05
  0.94135392     -9.21139435E-05
  0.94709569     -1.09757246E-04
  0.95236343     -1.13215297E-04
  0.95719624     -1.04373627E-04
  0.96162987     -8.42452937E-05
  0.96569753     -5.54842554E-05
  0.96942925     -2.33210594E-05
  0.97285289      7.02489388E-06
  0.97599387      3.23376771E-05
  0.97887540      5.15230822E-05
  0.98151910      6.50109650E-05
  0.98394454      7.32694389E-05
  0.98616964      7.64442520E-05
  0.98821098      7.49299725E-05
  0.99008387      6.94752453E-05
  0.99180216      6.12239382E-05
  0.99337846      5.13257219E-05
  0.99482453      4.08300220E-05
  0.99615145      3.05468820E-05
  0.99736857      2.09081718E-05
  0.99848533      1.20325330E-05
  0.99950981      3.89351135E-06
   1.0004916       0.0000000    
   1.0015190       0.0000000    
   1.0026388       0.0000000    
   1.0038595       0.0000000    
   1.0051901       0.0000000    
   1.0066404       0.0000000    
   1.0082211       0.0000000    
   1.0099442       0.0000000    
   1.0118225       0.0000000    
   1.0138696       0.0000000    
   1.0161011       0.0000000    
   1.0185333       0.0000000    
   1.0211846       0.0000000    
   1.0240743       0.0000000    
   1.0272242       0.0000000    
   1.0306575       0.0000000    
   1.0344000       0.0000000    
   1.0384791       0.0000000    
   1.0429254       0.0000000    
   1.0477718       0.0000000    
   1.0530545       0.0000000    
   1.0588126       0.0000000    
   1.0650889       0.0000000    
   1.0719301       0.0000000    
   1.0793869       0.0000000    
   1.0875149       0.0000000    
   1.0963745       0.0000000    
   1.1060313       0.0000000    
   1.1165574       0.0000000    
   1.1280307       0.0000000    
   1.1405365       0.0000000    
